64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76;;;;;3;1
64;71;76; 72 - член ПОВ;;;;4;1
64;71;76;72;;;;4;1
64;71;76; 72а - к/р деятельность;;;;4;1
64; 71-24 ;;;;;;2;1
64; 71.76 ;;;;;;2;1
64; 72 - А/с агитация; содействие белополякам в борьбе с большевиками;;;;;3;1
64; 72 - А/с агитация; содействие белополякам в борьбе с большевиками; связь с бандой;;;;4;1
64; 72 - Антисоветская агитация; участие в банде и грабежах;;;;;3;1
64; 72 - Бундовец; антисоветская деятельность;;;;;3;1
64; 72 - Вел борьбу против Сов.власти и революционного движения;;;;;;2;1
64; 72 - Контрреволюционная деятельность;;;;;;2;1
64; 72 - Подготовка диверсионных актов в паровозном депо г.Бобруйска;;;;;;2;1
64; 72 - Покушение на диверсию; антисоветская агитация;;;;;3;1
64; 72 - Содействие белополякам в борьбе с большевиками; связь с бандой;;;;;3;1
64; 72 - ;;;;;;2;1
64; 72 - ;;;;;;2;1
64; 72 - ;;;;;;2;1
64; 72 - участник банды; антисоветская агитация;;;;;3;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72;;;;;;2;1
64;72; 144-1 ;;;;;3;1
64;72;68;;;;;3;1
64;72;68;;;;;3;1
64;72;68;;;;;3;1
64;72;68;;;;;3;1
64;72;68;76;;;;4;1
64;72;71;76;;;;4;1
64;72;71;76;;;;4;1
64;72;71;76;;;;4;1
64;72;74;;;;;3;1
64;72;74;;;;;3;1
64;72;74;;;;;3;1
64;72;74;76;;;;4;1
64;72; 74-22; 76 - член ПОВ;;;;4;1
64;72;75;;;;;3;1
64;72; 76 - А/с агитация;;;;;3;1
64;72; 76 - Состоял в /кр организации по свержению сов.власти;;;;;3;1
64;72; 76 - Состоял в вооруженной организации по свержению сов.власти;;;;;3;1
64;72; 76 - ;;;;;3;1
64;72; 76 - ;;;;;3;1
64;72; 76 - ;;;;;3;1
64;72; 76 - ;;;;;3;1
64;72; 76 - ;;;;;3;1
64;72;" 76 - Член а/с организации ""ПОВ""";;;;;3;1
64;72; 76 - Являлась членом к/р организации по свержению сов.власти;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;;;;;3;1
64;72;76;68;;;;4;1
64;72;76;69;;;;4;1
64;72;76;69;;;;4;1
64;72;76; 76 - кр деятельность;;;;4;1
64;72;76;80;;;;4;1
64;72;87;;;;;3;1
64; 72.76 ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а ;;;;;;2;1
64; 72а;120;;;;;3;1
64; 72а;73;;;;;3;1
64; 72а;76;;;;;3;1
64; 72а;76;;;;;3;1
64; 72а;76;;;;;3;1
64; 72а;76;;;;;3;1
64; 72а;76; 120 К - член к/р повстанческой орг.; а/с агитация;;;5;1
64; 72а;76; 145а - организатор и рук.к/р орг.; а/с агитация; хранение оружия;;6;1
64; 72а;76; 145а - член к/р орг.; а/с агитация; хранение оружия;;6;1
64; 72б ;;;;;;2;1
64; 72б ;;;;;;2;1
64; 72б ;;;;;;2;1
64; 72б;76;;;;;3;1
64; 73 - ;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;;;;;;2;1
64;74;120;;;;;3;1
64;74; 22-120 - Социально-опасный элемент;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;;;;;3;1
64;74;76;120;;;;4;1
64; 76 - ;;;;;;2;1
64; 76 - ;;;;;;2;1
64; 76 БССР - участие в к/р организации;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64;76;;;;;;2;1
64; 76 и 63 - ;;;;;;2;1
64; 76 и 72 - ;;;;;;2;1
64;76;120;;;;;3;1
64;76;120;;;;;3;1
64;76;120;;;;;3;1
64;76;145;;;;;3;1
64;76;175;;;;;3;1
64;76;211;;;;;3;1
64;76;22;;;;;3;1
64;76; 22-120 ;;;;;3;1
64;76; 24б; 80 - участие в а/с повстанческой организации;;;;4;1
64;76;68;;;;;3;1
64;76;68;;;;;3;1
64;76;68;;;;;3;1
64;76;68;;;;;3;1
64;76;68;71;;;;4;1
64;76; 68а ;;;;;3;1
64;76;69;;;;;3;1
64;76;69;;;;;3;1
64;76;71;;;;;3;1
64;76;71;;;;;3;1
64;76;72;;;;;3;1
64;76;72;;;;;3;1
64;76;72;;;;;3;1
64;76;72;;;;;3;1
64;76;72;;;;;3;1
64;76; 72а ;;;;;3;1
64;76; 72а ;;;;;3;1
64;76; 72а ;;;;;3;1
64;76;74;;;;;3;1
64;76;74;;;;;3;1
64;76;74;;;;;3;1
64;76;74;;;;;3;1
64;76;74;;;;;3;1
64;76;74;;;;;3;1
64;76; 8-38 ;;;;;3;1
64;76;80;;;;;3;1
64;76;80;;;;;3;1
64; 76-64;70; 68 - член к/р орг-ции;;;;4;1
64; 76.24-80 ;;;;;;2;1
64;7676;;;;;;2;1
64; 76б - участие в а/с повстанческой организации;;;;;;2;1
64; 76б ;;;;;;2;1
64; 76б; 24-80 ;;;;;3;1
64;78;;;;;;2;1
64;78;68;;;;;3;1
64;79;;;;;;2;1
64-2 ;;;;;;;1;1
64-22 ;;;;;;;1;1
64-22;72;;;;;;2;1
64-24; 72а - К/р пропаг.на срыв меропр.сов.власти; оказ.содействия шпион.-дивер.организации;;;;;3;1
64-24; 72а - К/р пропаганда на срыв меропр.сов.власти; оказ.помощи шпион.-дивер.организации;;;;;3;1
64-24; 72а - К/р пропаганда на срыв меропр.сов.власти; содействие шпион.-дивер.организации;;;;;3;1
64-24; 72а - К/р пропаганда против меропр.сов.власти; оказ.содействия шпион.-дивер.организации;;;;;3;1
64-29; 72а - К/р пропаганда против меропр.сов.власти; оказ.содействия шпион.-дивер.организации;;;;;3;1
64-65 ;;;;;;;1;1
64-65 ;;;;;;;1;1
64-65 ;;;;;;;1;1
64-68;76;;;;;;2;1
64-71 ;;;;;;;1;1
64-72 - Антисоветская агитация;;;;;;;1;1
64-72;76;;;;;;2;1
64-72;76;;;;;;2;1
64-72;76;;;;;;2;1
64-72-б ;;;;;;;1;1
64-72б ;;;;;;;1;1
64-72б;76;;;;;;2;1
64-75 ;;;;;;;1;1
64-76 ;;;;;;;1;1
64-76 ;;;;;;;1;1
64-76 ;;;;;;;1;1
64-76;70;71; 68 - член к/р группы; связь с польагентом;;;5;1
64-т;72;;;;;;2;1
64.76 ;;;;;;;1;1
64.76.72а;74;;;;;;2;1
64.76.74; 211 - участие в а/с повстанческой организации; разглашение сведений; не подлежащих разгл;;;;4;1
64/6 ;;;;;;;1;1
64668;69;71; 72 - член ПОВ;;;;4;1
64668;69;72; 76 - член к/р орг-ции;;;;4;1
64668;71;;;;;;2;1
64668;71;72; 76 - член к/р орг-ции;;;;4;1
64668;71;76;;;;;3;1
64668;72;76;;;;;3;1
64668;72;76;;;;;3;1
64668;76;;;;;;2;1
64669;72;76;;;;;3;1
64671672676;;;;;;;1;1
64672;76;;;;;;2;1
64672;76;;;;;;2;1
64672676;;;;;;;1;1
64676;;;;;;;1;1
646780;;;;;;;1;1
6468; 71.72; 76 - член ПОВ;;;;;3;1
647176;;;;;;;1;1
64:68;70;71; 72 - член к/р орг-ции;;;;4;1
64:76 ;;;;;;;1;1
64:76 ;;;;;;;1;1
64а;68;71;76;;;;4;1
64а;68;71;76;;;;4;1
64а;68;71;76;;;;4;1
64а;68; 71а; 76 - шпионаж; вредительство;;;5;1
64а;68; 71а72; 76 - агент польской разведки; член ПОВ;;;5;1
64а;68;72;76;;;;4;1
64а;68;72;76;;;;4;1
64а; 68а;72; 76 - агент польской разведки; член дивер.повст.шпион.орг-ции;;;5;1
64а; 68а;72; 76 - член шпион.-диверс.орг-ции;;;;4;1
64а; 68а;72;76;;;;4;1
64и76 ;;;;;;;1;1
64и76 ;;;;;;;1;1
65 - Антисоветская пропаганда;;;;;;;1;1
65 - В 1941 г. попал в плен к немцам; затем работал у них в барановичской типографии;;;;;;2;1
65 - Измена Родине;;;;;;;1;1
65 - Переводчик немецкого шефа электростанции; готовил имущество к вывозу в Германию;;;;;;2;1
65 - Пособническая деятельность в пользу немецких оккупантов;;;;;;;1;1
65 - Пособническая деятельность в пользу немцев;;;;;;;1;1
65 - Пособническая деятельность во время ВОВ;;;;;;;1;1
65 - Пособническая деятельность н-ф оккупантам;;;;;;;1;1
65 - Пособническая деятельность н/ф оккупантам;;;;;;;1;1
65 - Пособническая деятельность нем.-фаш.оккупантам;;;;;;;1;1
65 - Пособничество врагу;;;;;;;1;1
65 - Пособничество немецким захватчикам во время войны 1941-1945 г.;;;;;;;1;1
65 - Пособничество немцам в годы ВОВ;;;;;;;1;1
65 - Пособничество фашистам;;;;;;;1;1
65 - Пососбническая деятельность во время войны;;;;;;;1;1
65 - Работал старостой улицы г.Могилева в период оккупации;;;;;;;1;1
65 - Сотрудничал с немцами(1941-44гг.)как ;;;;;;;1;1
65 - Староста деревни; содействие немцам в их действиях;;;;;;2;1
65 - во время оккупации работал у немцев на лесозаводе в г.Шклове;;;;;;;1;1
65 - пособническая деятельность фашистским оккупантам;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;;;;;;;1;1
65;145;;;;;;2;1
65;145;;;;;;2;1
65; 180а ;;;;;;2;1
65; 24-68;76;;;;;3;1
65; 63-1 ;;;;;;2;1
65; 63-1;70; 76 - пособ.нем.оккуп.;;;;4;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;64;;;;;;2;1
65;66;68;74;;;;4;1
65;66;72;;;;;3;1
65;66; 72а;74; 76 - а/с агитация; содействие белопольским бандам; связь с польской полицией;7;1
65; 67 - Организация а/с деятельности;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;;;;;;2;1
65;68;72;;;;;3;1
65;68;72;;;;;3;1
65;68;72;;;;;3;1
65;68;72;;;;;3;1
65;68; 76 - Шпионаж;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;68;76;;;;;3;1
65;69;72;;;;;3;1
65;7;;;;;;2;1
65; 72 - А/с агитация; пособн.деятельность немецко-фашистским оккупантам;;;;;3;1
65; 72 - А/с агитация; пособничество н/ф оккупантам; 3 года работала учительницей в Смолев.;;;;4;1
65; 72 - В период н/ф оккупации работала уч.ср.шк.; зав.детсада; пособница н/ф оккупантов;;;;4;1
65; 72 - Клевета на сов.власть; преданность немцам;;;;;3;1
65; 72 - Помощь немцам в хоз.деятельности;;;;;;2;1
65; 72 - Пособническая деятельность и а/с агитация;;;;;;2;1
65; 72 - Пособническая деятельность и антисоветская агитация;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;72;;;;;;2;1
65;" 72""б"" - Антисоветская агитация"; пособническая деятельность;;;;;3;1
65;" 72""б"" - Пособническая деятельность и участие в антисоветской организации";;;;;;2;1
65;" 72""б"" - Пособническая деятельность"; антисоветская агитация;;;;;3;1
65;" 72""б"" - ";;;;;;2;1
65;72;74;;;;;3;1
65;72;74;76;;;;4;1
65;72;74;80;;;;4;1
65;72;74;80;;;;4;1
65;72;76;;;;;3;1
65;72;76;;;;;3;1
65;72;76;;;;;3;1
65;72;80;;;;;3;1
65;72;80;;;;;3;1
65;72;80;;;;;3;1
65; 72-б - Пособническая деятельность; участие в а/с организации;;;;;3;1
65; 72-б ;;;;;;2;1
65; 72-б ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а ;;;;;;2;1
65; 72а; 145а ;;;;;3;1
65; 72б - Контрреволюционные преступления;;;;;;2;1
65; 72б - Пособническая деятельность немецко-фашистским оккупантам; антисов.агитация;;;;;3;1
65; 72б - Пособническая и антисоветская деятельность;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б ;;;;;;2;1
65; 72б;76;;;;;3;1
65; 72б;76;;;;;3;1
65; 72б;76;;;;;3;1
65; 72б;76;;;;;3;1
65; 72б;76;;;;;3;1
65; 72п.б - За пособническую и предательскую деятельность;;;;;;2;1
65;74;;;;;;2;1
65;74;76;;;;;3;1
65;75;;;;;;2;1
65; 76 - Антисоветская агитация и пропаганда; участие в к/р деятельности;;;;;3;1
65; 76 - Антисоветская организация; пособническая деятельность;;;;;3;1
65; 76 - Организация антисоветской группировки;;;;;;2;1
65; 76 - Пособническая деятельность; участие в а/с организации;;;;;3;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76;;;;;;2;1
65;76; 63-1 - Пособническая деятельность нем.-фаш.оккупантам;;;;;3;1
65;76;80;;;;;3;1
65;76;80;;;;;3;1
65;76;80;;;;;3;1
65;76;80;;;;;3;1
65;76;80;;;;;3;1
65; 76б ;;;;;;2;1
65; 76б ;;;;;;2;1
65-1 - Агент карательного органа фашистов;;;;;;;1;1
65-1 - Пособническая деятельность;;;;;;;1;1
65-1; 72б ;;;;;;2;1
65-42;64;;;;;;2;1
65-64 ;;;;;;;1;1
65-64 ;;;;;;;1;1
65.72 ;;;;;;;1;1
65668;76;;;;;;2;1
65672;;;;;;;1;1
65676;;;;;;;1;1
65:64 ;;;;;;;1;1
65:72 ;;;;;;;1;1
65:72б ;;;;;;;1;1
65КЕ БССР - пособ.нем.оккуп.;;;;;;;1;1
65б;72;;;;;;2;1
65с сан.64 ;;;;;;;1;1
65с санк.64 ;;;;;;;1;1
66;;;;;;;1;1
66 - Антисоветская агитация;;;;;;;1;1
66 - Оказание помощи буржуазным странам;;;;;;;1;1
"66 - Связь с руководителем ячейки ""ПОВ"""; собирал и передавал сведения секр.характера;;;;;;2;1
"66 - Состоял в организации ""ПОВ""";;;;;;;1;1
66 - ;;;;;;;1;1
66 - Шпионаж;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66;;;;;;;1;1
66 ч.1 ;;;;;;;1;1
66 ч.2 - Антисоветская агитация;;;;;;;1;1
66;105;;;;;;2;1
66; 114а;138;;;;;3;1
66;117;;;;;;2;1
66;120;;;;;;2;1
66;120;;;;;;2;1
66;120;;;;;;2;1
66; 170в ;;;;;;2;1
66;179;;;;;;2;1
66;18;;;;;;2;1
66;222;86; 220 - агент польских разведорганов; бежал из-под стражи;;;5;1
66; 24-68 ;;;;;;2;1
66;57; 58-6; 10 - Шпионаж в пользу Польши;;;;4;1
66; 58/10 ;;;;;;2;1
66; 6-74 ;;;;;;2;1
66;61;;;;;;2;1
66;64;76;;;;;3;1
66;67;97;98;;;;4;1
66; 68 - Агент Польши;;;;;;2;1
